SID,SEASON,BASIN,SUBBASIN,NAME,LAT,LON,DIST2LAND,LANDFALL,USA_WIND,USA_PRES,USA_SSHS,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,STORM_SPEED,STORM_DIR
2015012N09146,2015,WP,MM,MEKKHALA,11.2,127.2,154,114,68,972,1,28,28,28,28,9,290
2015012N09146,2015,WP,MM,MEKKHALA,11.4,126.7,107,79,70,970,1,30,30,30,30,10,300
2015012N09146,2015,WP,MM,MEKKHALA,11.7,126.3,83,48,68,972,1,30,28,28,30,10,300
2015012N09146,2015,WP,MM,MEKKHALA,11.9,125.8,39,10,65,974,1,30,25,25,30,9,300
2015047S12142,2015,SP,EA,LAM,-11.2,137.2,126,109,65,974,1,25,25,25,25,6,290
2015047S12142,2015,SP,EA,LAM,-11,136.9,120,114,68,972,1,25,25,25,25,5,290
2015047S12142,2015,SP,EA,LAM,-11,136.4,123,112,70,970,1,40,40,40,40,2,235
2015047S12142,2015,SP,EA,LAM,-11,136.3,114,95,73,969,1,40,40,40,40,3,215
2015047S12142,2015,SP,EA,LAM,-11.2,136.2,95,95,75,967,1,40,40,40,40,3,220
2015047S12142,2015,SP,EA,LAM,-11.2,136.1,99,89,78,965,1,40,35,40,40,3,230
2015047S12142,2015,SP,EA,LAM,-11.3,136,92,68,80,963,1,40,30,40,40,4,225
2015047S12142,2015,SP,EA,LAM,-11.5,135.9,68,44,85,960,2,40,35,35,43,4,220
2015047S12142,2015,SP,EA,LAM,-11.7,135.7,44,33,90,956,2,40,40,30,45,5,225
2015047S12142,2015,SP,EA,LAM,-11.8,135.5,35,22,95,952,2,40,40,30,45,5,225
2015047S12142,2015,SP,EA,LAM,-12,135.4,22,11,100,948,3,40,40,30,45,5,235
2015047S12142,2015,SP,EA,LAM,-12.1,135.1,15,10,83,961,2,40,40,30,45,5,235
2015047S12142,2015,SP,EA,LAM,-12.2,135.1,10,0,77,965,1,40,40,30,45,6,210
2015047S12142,2015,SI,WA,LAM,-12.4,135,0,0,65,974,1,40,40,30,45,7,205
2015047S15152,2015,SP,EA,MARCIA,-21.2,150.5,122,84,120,933,4,45,40,45,50,8,185
2015047S15152,2015,SP,EA,MARCIA,-21.7,150.5,84,22,125,929,4,40,40,50,50,10,0
2015047S15152,2015,SP,EA,MARCIA,-22.2,150.5,22,0,120,933,4,40,40,50,50,11,0
2015047S15152,2015,SP,EA,MARCIA,-22.6,150.5,10,0,117,936,4,40,40,50,50,11,185
2015047S15152,2015,SP,EA,MARCIA,-22.8,150.5,0,0,115,937,4,40,40,50,50,10,180
2015047S15152,2015,SP,EA,MARCIA,-23.3,150.5,0,0,95,952,2,40,40,50,50,10,175
2015047S15152,2015,SP,EA,MARCIA,-23.8,150.6,0,0,75,967,1,40,40,50,50,10,165
2015047S15152,2015,SP,EA,MARCIA,-24.2,150.8,0,0,65,975,1,40,40,45,45,9,150
2015066S08170,2015,SP,MM,PAM,-16.2,168.9,117,106,145,915,5,70,80,70,60,8,200
2015066S08170,2015,SP,MM,PAM,-16.6,168.8,106,96,150,911,5,70,80,70,60,9,195
2015066S08170,2015,SP,MM,PAM,-17,168.7,105,105,150,911,5,70,80,70,60,10,185
2015068S12151,2015,SP,EA,NATHAN,-14.7,146.5,133,82,93,954,2,33,43,40,33,9,265
2015068S12151,2015,SP,EA,NATHAN,-14.8,146,82,31,95,952,2,25,35,30,25,9,270
2015068S12151,2015,SP,EA,NATHAN,-14.8,145.5,31,15,98,950,3,35,43,35,33,9,275
2015068S12151,2015,SP,EA,NATHAN,-14.7,145.1,15,10,100,948,3,45,50,40,40,9,280
2015068S12151,2015,SP,EA,NATHAN,-14.7,145,10,0,98,949,3,45,50,40,40,9,285
2015068S12151,2015,SP,EA,NATHAN,-14.6,144.6,0,0,90,956,2,43,48,38,38,9,285
2015068S12151,2015,SP,EA,NATHAN,-14.5,144.2,0,0,80,963,1,40,45,35,35,9,280
2015068S12151,2015,SP,EA,NATHAN,-14.5,143.7,0,0,73,969,1,40,45,35,35,9,275
2015068S12151,2015,SP,EA,NATHAN,-14.4,143.2,0,0,65,974,1,40,45,35,35,9,275
2015068S12151,2015,SP,EA,NATHAN,-12.7,136.8,0,0,65,974,1,10,10,10,10,9,300
2015068S12151,2015,SP,EA,NATHAN,-12.4,136.4,0,0,65,974,1,10,10,10,10,8,305
2015068S12151,2015,SP,EA,NATHAN,-12.2,136.1,10,10,65,974,1,10,10,10,10,7,315
2015068S12151,2015,SP,EA,NATHAN,-11.7,135.5,57,49,65,974,1,10,10,10,10,4,275
2015068S12151,2015,SP,EA,NATHAN,-11.7,135.2,55,46,65,974,1,15,15,15,15,5,265
2015068S12151,2015,SI,WA,NATHAN,-11.7,134.9,46,44,65,974,1,15,15,15,15,5,280
2015068S12151,2015,SI,WA,NATHAN,-11.6,134.7,55,55,65,974,1,15,15,15,15,4,295
2015068S12151,2015,SI,WA,NATHAN,-11.5,134.5,64,60,65,974,1,20,20,20,20,3,295
2015068S12151,2015,SI,WA,NATHAN,-11.5,134.4,70,62,65,974,1,25,25,25,25,3,285
2015068S14113,2015,SI,WA,OLWYN,-20.5,114.3,147,100,73,969,1,60,65,55,50,12,205
2015068S14113,2015,SI,WA,OLWYN,-21,114.1,100,45,75,967,1,60,65,55,50,11,200
2015068S14113,2015,SI,WA,OLWYN,-21.5,113.9,45,23,78,965,1,60,65,55,50,12,195
2015068S14113,2015,SI,WA,OLWYN,-21.9,113.8,20,10,79,964,1,60,65,55,50,15,190
2015068S14113,2015,SI,WA,OLWYN,-22.2,113.8,10,0,80,963,1,60,65,55,50,15,190
2015068S14113,2015,SI,WA,OLWYN,-22.9,113.7,10,10,85,960,2,63,68,55,50,14,185
2015068S14113,2015,SI,WA,OLWYN,-23.1,113.6,20,15,86,959,2,63,68,55,50,15,185
2015068S14113,2015,SI,WA,OLWYN,-23.6,113.6,15,0,90,956,2,65,70,55,50,14,190
2015068S14113,2015,SI,WA,OLWYN,-24.3,113.4,10,0,85,960,2,63,68,58,45,13,190
2015068S14113,2015,SI,WA,OLWYN,-24.9,113.4,20,20,80,963,1,60,65,60,40,12,180
2015068S14113,2015,SI,WA,OLWYN,-25.2,113.4,32,22,76,966,1,60,65,60,40,12,165
2015068S14113,2015,SI,WA,OLWYN,-25.5,113.5,11,0,73,969,1,60,65,60,40,14,155
2015068S14113,2015,SI,WA,OLWYN,-26.1,113.9,0,0,65,974,1,60,65,60,40,16,155
2015117S12115,2015,SI,WA,QUANG,-18.9,110.8,473,0,115,937,4,50,55,50,45,13,140
2015117S12115,2015,SI,WA,QUANG,-20.7,113,169,78,95,952,2,50,55,50,45,16,135
2015117S12115,2015,SI,WA,QUANG,-21.3,113.6,78,22,78,965,1,48,53,48,43,15,135
2015122N07144,2015,WP,MM,NOUL,16.5,123.6,125,85,138,920,5,65,63,60,65,10,325
2015122N07144,2015,WP,MM,NOUL,17,123.3,85,62,140,918,5,45,50,45,45,11,325
2015122N07144,2015,WP,MM,NOUL,17.4,122.9,54,46,140,918,5,65,63,60,65,11,325
2015122N07144,2015,WP,MM,NOUL,17.8,122.6,52,23,140,918,5,85,75,75,85,9,330
2015122N07144,2015,WP,MM,NOUL,18.2,122.5,23,10,135,922,4,85,75,73,83,8,340
2015122N07144,2015,WP,MM,NOUL,18.6,122.3,22,22,130,926,4,85,75,70,80,9,345
2015122N07144,2015,WP,MM,NOUL,19.1,122.2,78,78,123,932,4,85,75,70,80,10,345
2015162N12262,2015,EP,MM,CARLOS,15.6,-100.1,130,114,70,981,1,40,40,30,30,4,340
2015162N12262,2015,EP,MM,CARLOS,15.8,-100.2,114,101,68,983,1,35,35,30,30,4,335
2015162N12262,2015,EP,MM,CARLOS,16,-100.3,101,89,65,984,1,30,30,30,30,5,325
2015162N12262,2015,EP,MM,CARLOS,16.2,-100.5,94,79,65,986,1,30,30,25,30,6,315
2015162N12262,2015,EP,MM,CARLOS,16.4,-100.7,81,74,65,988,1,30,30,20,30,5,305
2015162N12262,2015,EP,MM,CARLOS,17.1,-103.4,123,116,68,990,1,20,20,10,20,4,300
2015162N12262,2015,EP,MM,CARLOS,17.2,-103.6,119,113,70,989,1,20,20,10,20,4,295
2015162N12262,2015,EP,MM,CARLOS,17.3,-103.8,116,109,73,988,1,20,20,15,20,4,300
2015162N12262,2015,EP,MM,CARLOS,17.4,-104,113,109,75,987,1,20,20,20,20,4,305
2015162N12262,2015,EP,MM,CARLOS,17.5,-104.2,116,107,78,986,1,20,20,20,20,4,315
2015162N12262,2015,EP,MM,CARLOS,17.7,-104.3,108,101,80,984,1,20,20,20,20,5,330
2015162N12262,2015,EP,MM,CARLOS,17.9,-104.4,105,91,75,987,1,20,20,20,20,5,340
2015162N12262,2015,EP,MM,CARLOS,18.2,-104.5,91,74,70,989,1,20,20,20,20,6,345
2015180N09160,2015,WP,MM,CHAN-HOM,28.2,123,137,102,85,960,2,105,85,85,110,9,335
2015180N09160,2015,WP,MM,CHAN-HOM,28.6,122.8,102,62,80,963,1,100,80,80,105,10,335
2015180N09160,2015,WP,MM,CHAN-HOM,29.1,122.6,59,44,75,967,1,95,75,75,98,9,340
2015180N09160,2015,WP,MM,CHAN-HOM,29.5,122.4,48,48,70,970,1,90,70,70,90,8,0
2015180N09160,2015,WP,MM,CHAN-HOM,29.9,122.6,68,68,68,972,1,78,63,60,75,9,20
2015180N09160,2015,WP,MM,CHAN-HOM,30.4,122.8,102,95,65,974,1,65,55,50,60,11,20
2015183N13130,2015,WP,MM,LINFA,22.5,117.7,127,98,75,967,1,25,25,25,25,7,290
2015183N13130,2015,WP,MM,LINFA,22.6,117.3,88,46,73,969,1,25,25,25,25,8,290
2015183N13130,2015,WP,MM,LINFA,22.7,116.9,46,11,70,970,1,25,25,25,25,10,285
2015183N13130,2015,WP,MM,LINFA,22.8,116.3,15,0,65,974,1,28,28,28,28,12,280
2015184N08172,2015,WP,MM,NANGKA,32,134.5,136,82,70,970,1,75,70,75,65,10,355
2015184N08172,2015,WP,MM,NANGKA,32.5,134.4,80,24,68,972,1,73,70,70,65,11,350
2015184N08172,2015,WP,MM,NANGKA,33,134.3,24,0,65,974,1,70,70,65,65,11,345
2015211N13162,2015,WP,MM,SOUDELOR,23.7,122.6,111,30,100,948,3,120,60,65,100,16,295
2015211N13162,2015,WP,MM,SOUDELOR,24,121.7,15,0,98,950,3,120,60,65,100,15,280
2015211N13162,2015,WP,MM,SOUDELOR,24,121,0,0,95,952,2,120,60,65,100,12,265
2015211N13162,2015,WP,MM,SOUDELOR,23.9,120.4,0,0,90,956,2,120,60,65,100,9,275
2015211N13162,2015,WP,MM,SOUDELOR,24.1,120,32,32,75,967,1,120,60,65,100,8,310
2015211N13162,2015,WP,MM,SOUDELOR,24.4,119.7,75,39,73,969,1,120,60,65,100,9,325
2015211N13162,2015,WP,MM,SOUDELOR,24.8,119.4,39,0,70,970,1,120,60,65,100,10,315
2015226N12151,2015,WP,MM,GONI,19.1,123.2,122,115,100,948,3,50,60,60,55,5,280
2015226N12151,2015,WP,MM,GONI,19.2,123,115,109,98,950,3,50,60,60,55,3,285
2015226N12151,2015,WP,MM,GONI,19.2,122.9,109,98,95,952,2,50,60,60,55,4,285
2015226N12151,2015,WP,MM,GONI,19.3,122.6,105,101,93,954,2,53,65,60,55,5,285
2015226N12151,2015,WP,MM,GONI,19.3,122.4,101,101,90,956,2,55,70,60,55,3,285
2015226N12151,2015,WP,MM,GONI,19.3,122.4,101,101,88,958,2,60,70,58,58,1,315
2015226N12151,2015,WP,MM,GONI,19.4,122.4,112,112,85,959,2,65,70,55,60,1,30
2015226N12151,2015,WP,MM,GONI,29.6,128.8,223,109,110,941,3,65,60,45,45,22,35
2015226N12151,2015,WP,MM,GONI,30.6,129.5,94,30,110,941,3,60,60,45,45,22,25
2015226N12151,2015,WP,MM,GONI,31.6,130,28,9,110,941,3,55,60,45,45,23,20
2015226N12151,2015,WP,MM,GONI,32,130.1,9,9,107,943,3,55,60,45,45,26,20
2015226N12151,2015,WP,MM,GONI,32.4,130.3,21,0,103,946,3,55,60,45,45,26,15
2015226N12151,2015,WP,MM,GONI,32.8,130.4,9,0,100,948,3,55,60,45,45,22,5
2015226N12151,2015,WP,MM,GONI,33.9,130.5,11,11,85,959,2,70,60,60,50,18,10
2015226N12151,2015,WP,MM,GONI,34.6,130.7,38,38,75,967,1,80,70,60,50,14,20
2015226N12151,2015,WP,MM,GONI,35.2,131,86,86,65,974,1,90,80,60,50,13,25
2015263N14148,2015,WP,MM,DUJUAN,23.6,123.5,191,115,123,931,4,85,70,75,80,12,305
2015263N14148,2015,WP,MM,DUJUAN,24,122.9,115,37,120,933,4,85,70,75,80,14,295
2015263N14148,2015,WP,MM,DUJUAN,24.2,122.1,37,0,120,933,4,85,70,75,80,16,275
2015263N14148,2015,WP,MM,DUJUAN,24.2,121.1,0,0,100,948,3,85,70,75,80,14,265
2015263N14148,2015,WP,MM,DUJUAN,24.1,120.5,0,0,95,952,2,85,70,75,80,9,270
2015263N14148,2015,WP,MM,DUJUAN,24.2,120.1,30,30,90,956,2,85,70,75,80,10,300
2015263N14148,2015,WP,MM,DUJUAN,24.6,119.6,68,10,83,962,2,73,65,68,68,12,315
2015263N14148,2015,WP,MM,DUJUAN,25,119.1,10,0,75,967,1,60,60,60,55,13,305
2015263N14148,2015,WP,MM,DUJUAN,25.3,118.4,0,0,65,975,1,60,60,60,55,13,290
2015273N12130,2015,WP,MM,MUJIGAE,19.8,112.2,127,104,80,963,1,60,60,60,60,10,300
2015273N12130,2015,WP,MM,MUJIGAE,20.1,111.9,106,83,90,956,2,73,70,70,73,9,315
2015273N12130,2015,WP,MM,MUJIGAE,20.5,111.5,91,61,100,948,3,85,80,80,85,11,315
2015273N12130,2015,WP,MM,MUJIGAE,20.9,111,53,0,115,937,4,85,80,80,85,13,310
2015273N12130,2015,WP,MM,MUJIGAE,21.2,110.4,0,0,105,944,3,65,65,80,60,11,305
2015273N12130,2015,WP,MM,MUJIGAE,21.5,110,0,0,93,954,2,65,65,80,60,10,310
2015273N12130,2015,WP,MM,MUJIGAE,21.9,109.6,0,0,80,963,1,65,65,80,60,10,315
2015273N12130,2015,WP,MM,MUJIGAE,22.2,109.2,0,0,73,969,1,65,65,80,60,11,320
2015273N12130,2015,WP,MM,MUJIGAE,22.7,108.9,0,0,65,974,1,65,65,80,60,10,325
2015285N14151,2015,WP,MM,KOPPU,15.9,123.5,142,101,123,932,4,60,70,40,60,7,280
2015285N14151,2015,WP,MM,KOPPU,15.9,123.1,101,48,130,926,4,60,70,40,60,8,280
2015285N14151,2015,WP,MM,KOPPU,16,122.6,48,10,125,930,4,60,70,40,60,10,275
2015285N14151,2015,WP,MM,KOPPU,16,122.1,10,0,120,933,4,60,70,40,60,8,270
2015285N14151,2015,WP,MM,KOPPU,16,121.7,10,0,113,939,4,60,70,40,60,7,265
2015285N14151,2015,WP,MM,KOPPU,16,121.4,0,0,105,944,3,60,70,40,60,5,280
2015285N14151,2015,WP,MM,KOPPU,16.1,121.2,0,0,98,950,3,58,68,38,58,5,295
2015285N14151,2015,WP,MM,KOPPU,16.2,121,0,0,90,956,2,55,65,35,55,5,305
2015285N14151,2015,WP,MM,KOPPU,16.3,120.8,0,0,83,962,2,55,65,35,55,5,310
2015285N14151,2015,WP,MM,KOPPU,16.5,120.6,0,0,75,967,1,55,65,35,55,5,315
2015285N14151,2015,WP,MM,KOPPU,16.7,120.4,0,0,70,971,1,48,53,35,55,6,320
2015285N14151,2015,WP,MM,KOPPU,17,120.2,30,24,65,974,1,40,40,35,55,6,330
2015293N13266,2015,EP,MM,PATRICIA,17.8,-105.5,173,113,183,875,5,50,50,45,50,10,15
2015293N13266,2015,EP,MM,PATRICIA,18.3,-105.3,113,53,180,878,5,50,50,50,60,13,15
2015293N13266,2015,EP,MM,PATRICIA,19,-105.2,46,0,150,910,5,50,50,50,60,14,15
2015293N13266,2015,EP,MM,PATRICIA,19.4,-105,0,0,130,932,4,50,50,50,60,14,20
2015293N13266,2015,EP,MM,PATRICIA,19.6,-104.9,0,0,110,946,3,30,50,40,40,19,25
2015293N13266,2015,EP,MM,PATRICIA,20.5,-104.4,0,0,80,966,1,15,35,20,20,23,25
2015301N11065,2015,NI,AS,CHAPALA,13.5,55.2,126,114,118,935,4,55,50,45,55,10,270
2015301N11065,2015,NI,AS,CHAPALA,13.6,54.7,114,100,120,933,4,55,50,45,55,10,270
2015301N11065,2015,NI,AS,CHAPALA,13.5,54.2,100,89,120,933,4,55,50,45,55,10,260
2015301N11065,2015,NI,AS,CHAPALA,13.4,53.7,89,78,120,933,4,55,50,45,55,11,255
2015301N11065,2015,NI,AS,CHAPALA,13.3,53.1,84,84,115,937,4,55,50,45,55,11,260
2015301N11065,2015,NI,AS,CHAPALA,13.2,52.6,109,109,110,941,3,55,50,45,55,9,265
2015301N11065,2015,NI,AS,CHAPALA,13.5,50,140,93,95,952,2,55,55,50,55,10,290
2015301N11065,2015,NI,AS,CHAPALA,13.7,49.6,93,62,90,956,2,55,60,55,55,8,295
2015301N11065,2015,NI,AS,CHAPALA,13.8,49.3,62,15,83,962,2,58,65,60,58,8,290
2015301N11065,2015,NI,AS,CHAPALA,14,48.9,15,0,75,967,1,60,70,65,60,9,285
2015309N14067,2015,NI,AS,MEGH,12.7,56.1,174,109,105,944,3,25,25,25,25,12,265
2015309N14067,2015,NI,AS,MEGH,12.7,55.5,109,44,108,943,3,25,25,25,25,12,270
2015309N14067,2015,NI,AS,MEGH,12.7,54.9,44,10,110,941,3,25,25,25,25,13,270
2015309N14067,2015,NI,AS,MEGH,12.7,54.2,11,11,103,947,3,28,28,28,28,14,270
2015309N14067,2015,NI,AS,MEGH,12.7,53.5,11,0,95,952,2,30,30,30,30,13,270
2015309N14067,2015,NI,AS,MEGH,12.6,52.8,55,55,88,958,2,30,30,30,30,12,260
2015309N14067,2015,NI,AS,MEGH,12.5,52.3,108,74,80,963,1,30,30,30,30,13,260
2015309N14067,2015,NI,AS,MEGH,12.4,51.6,74,44,75,967,1,30,30,30,30,13,260
2015309N14067,2015,NI,AS,MEGH,12.3,50.9,44,33,70,970,1,30,30,30,30,13,265
2015309N14067,2015,NI,AS,MEGH,12.2,50.2,54,54,65,974,1,30,30,30,30,13,270
2015344N07145,2015,WP,MM,MELOR,12.4,126.9,153,103,115,937,4,80,60,60,80,11,275
2015344N07145,2015,WP,MM,MELOR,12.5,126.4,103,54,118,935,4,80,60,60,80,11,275
2015344N07145,2015,WP,MM,MELOR,12.5,125.8,46,10,120,933,4,80,60,60,80,11,275
2015344N07145,2015,WP,MM,MELOR,12.6,125.2,11,11,125,929,4,80,60,60,80,12,275
2015344N07145,2015,WP,MM,MELOR,12.6,124.6,11,0,120,933,4,80,60,60,80,12,280
2015344N07145,2015,WP,MM,MELOR,12.7,124,0,0,113,939,4,80,60,60,80,11,280
2015344N07145,2015,WP,MM,MELOR,12.8,123.5,15,15,105,944,3,80,60,60,80,10,280
2015344N07145,2015,WP,MM,MELOR,12.9,123,34,33,108,943,3,73,63,63,73,9,275
2015344N07145,2015,WP,MM,MELOR,12.9,122.6,33,33,110,941,3,65,65,65,65,9,275
2015344N07145,2015,WP,MM,MELOR,12.9,122.2,54,32,115,937,4,65,65,65,65,8,275
2015344N07145,2015,WP,MM,MELOR,13,121.8,32,10,120,933,4,65,65,65,65,7,285
2015344N07145,2015,WP,MM,MELOR,13.1,121.5,10,0,110,941,3,65,65,65,65,6,295
2015344N07145,2015,WP,MM,MELOR,13.3,121.2,0,0,100,948,3,65,65,65,65,6,295
2015344N07145,2015,WP,MM,MELOR,13.4,120.9,0,0,93,954,2,65,65,65,65,6,295
2015344N07145,2015,WP,MM,MELOR,13.5,120.6,11,11,85,959,2,65,65,65,65,6,305
2015344N07145,2015,WP,MM,MELOR,13.7,120.4,24,21,75,967,1,65,58,58,65,5,315
2015344N07145,2015,WP,MM,MELOR,13.9,120.3,32,32,65,974,1,65,50,50,65,5,310
2016027S13119,2016,SI,WA,STAN,-18.9,119.2,134,98,65,974,1,40,40,40,40,6,150
2016027S13119,2016,SI,WA,STAN,-19.2,119.4,98,59,65,974,1,40,40,40,40,7,150
2016041S14170,2016,SP,MM,WINSTON,-17.1,181.2,142,77,140,918,5,60,60,75,75,12,275
2016041S14170,2016,SP,MM,WINSTON,-17,180.6,77,35,145,915,5,55,65,68,68,12,270
2016041S14170,2016,SP,MM,WINSTON,-17.1,180,35,33,150,911,5,50,70,60,60,12,260
2016041S14170,2016,SP,MM,WINSTON,-17.3,179.3,49,24,153,909,5,48,58,55,58,13,255
2016041S14170,2016,SP,MM,WINSTON,-17.4,178.7,24,0,155,907,5,45,45,50,55,15,265
2016041S14170,2016,SP,MM,WINSTON,-17.5,177.8,0,0,148,913,5,45,45,50,55,16,265
2016041S14170,2016,SP,MM,WINSTON,-17.5,177,43,43,140,918,5,45,45,50,55,15,270
2016041S14170,2016,SP,MM,WINSTON,-17.5,176.3,110,110,133,924,4,45,45,50,55,12,270
2016108S17181,2016,SP,MM,AMOS,-12.6,-173.9,156,89,83,961,2,35,33,25,30,14,110
2016108S17181,2016,SP,MM,AMOS,-12.9,-173.2,89,44,80,963,1,35,40,30,30,16,110
2016108S17181,2016,SP,MM,AMOS,-13.2,-172.4,33,33,68,973,1,35,38,30,30,16,110
2016185N08145,2016,WP,MM,NEPARTAK,22.2,122.2,128,75,128,928,4,72,65,78,72,10,295
2016185N08145,2016,WP,MM,NEPARTAK,22.4,121.7,75,23,120,933,4,71,65,77,71,10,290
2016185N08145,2016,WP,MM,NEPARTAK,22.5,121.2,23,10,113,939,4,70,64,77,70,11,285
2016185N08145,2016,WP,MM,NEPARTAK,22.5,121,10,0,110,941,3,70,64,77,70,10,285
2016185N08145,2016,WP,MM,NEPARTAK,22.6,120.6,0,0,95,952,2,63,63,63,76,9,300
2016185N08145,2016,WP,MM,NEPARTAK,22.9,120.3,0,0,80,963,1,69,69,66,75,8,320
2016185N08145,2016,WP,MM,NEPARTAK,23.2,120,10,10,65,974,1,74,74,68,74,6,315
2016207N17116,2016,WP,MM,MIRINAE,20.2,106.2,0,0,65,974,1,43,43,30,30,6,300
2016211N11128,2016,WP,MM,NIDA,21.7,116.1,115,78,80,963,1,88,75,88,88,13,300
2016211N11128,2016,WP,MM,NIDA,22.1,115.5,67,24,75,967,1,85,78,85,85,13,300
2016211N11128,2016,WP,MM,NIDA,22.4,114.9,11,0,70,970,1,81,81,81,81,13,295
2016211N11128,2016,WP,MM,NIDA,22.6,114.2,0,0,65,974,1,81,81,81,75,14,290
2016215N16283,2016,NA,CS,EARL,16.9,-85.4,111,111,65,988,1,50,50,0,30,14,295
2016215N16283,2016,NA,CS,EARL,17.3,-86.9,138,75,70,984,1,50,30,0,30,14,280
2016215N16283,2016,NA,CS,EARL,17.4,-87.6,64,43,74,980,1,50,30,0,30,13,275
2016215N16283,2016,NA,CS,EARL,17.4,-87.8,43,0,75,979,1,50,30,0,30,14,270
2016215N16283,2016,NA,CS,EARL,17.4,-88.3,0,0,75,979,1,50,30,0,30,13,270
2016215N16283,2016,NA,NA,EARL,17.4,-88.9,0,0,68,984,1,38,15,0,15,11,270
2016230N15138,2016,WP,MM,MINDULLE,34.3,139.5,63,18,65,974,1,43,43,30,30,13,15
2016242N24279,2016,NA,GM,HERMINE,28.4,-85.2,145,78,68,986,1,80,110,35,35,13,30
2016242N24279,2016,NA,GM,HERMINE,29,-84.8,78,48,70,983,1,70,110,40,30,12,30
2016242N24279,2016,NA,GM,HERMINE,29.4,-84.5,48,0,70,982,1,70,110,40,30,14,30
2016242N24279,2016,NA,GM,HERMINE,30.1,-84.1,0,0,70,981,1,70,110,40,30,19,25
2016242N24279,2016,NA,NA,HERMINE,30.3,-84,0,0,65,982,1,40,110,30,20,14,30
2016244N21123,2016,WP,MM,NAMTHEUN,30,130.1,125,102,80,963,1,44,44,31,44,6,345
2016244N21123,2016,WP,MM,NAMTHEUN,30.3,130,102,80,75,967,1,44,44,31,44,6,345
2016244N21123,2016,WP,MM,NAMTHEUN,30.5,129.9,83,52,70,970,1,43,43,31,43,5,345
2016244N21123,2016,WP,MM,NAMTHEUN,30.8,129.9,52,44,65,974,1,43,43,31,43,5,340
2016248N15255,2016,EP,MM,NEWTON,21.5,-109.1,172,94,78,980,1,80,60,45,40,15,325
2016248N15255,2016,EP,MM,NEWTON,22.1,-109.5,94,22,80,977,1,70,60,50,40,15,325
2016248N15255,2016,EP,MM,NEWTON,22.7,-110,22,10,78,978,1,60,60,50,40,16,325
2016248N15255,2016,EP,MM,NEWTON,23.4,-110.5,30,0,75,978,1,50,60,50,40,17,330
2016248N15255,2016,EP,MM,NEWTON,23.9,-110.8,0,0,75,979,1,50,60,50,40,17,330
2016248N15255,2016,EP,MM,NEWTON,24.2,-111,0,0,74,980,1,50,60,50,40,17,330
2016248N15255,2016,EP,MM,NEWTON,24.9,-111.4,0,0,70,982,1,50,60,50,40,17,335
2016248N15255,2016,EP,MM,NEWTON,25.6,-111.7,0,0,68,985,1,50,60,25,40,16,345
2016248N15255,2016,EP,MM,NEWTON,26.4,-111.9,0,0,65,987,1,50,60,0,40,16,350
2016253N13144,2016,WP,MM,MERANTI,20.8,121.8,154,98,165,899,5,111,99,99,117,11,300
2016253N13144,2016,WP,MM,MERANTI,21.1,121.3,98,44,160,900,5,108,105,99,117,12,305
2016253N13144,2016,WP,MM,MERANTI,21.5,120.8,44,23,155,900,5,104,111,98,117,13,315
2016253N13144,2016,WP,MM,MERANTI,22,120.3,41,38,140,915,5,104,110,97,116,14,315
2016253N13144,2016,WP,MM,MERANTI,22.5,119.8,51,51,125,929,4,103,109,96,115,13,320
2016253N13144,2016,WP,MM,MERANTI,23,119.4,72,72,118,935,4,100,96,90,106,12,320
2016253N13144,2016,WP,MM,MERANTI,23.4,119,114,67,110,941,3,96,83,83,96,11,325
2016253N13144,2016,WP,MM,MERANTI,23.9,118.7,67,30,98,950,3,95,83,76,89,11,330
2016253N13144,2016,WP,MM,MERANTI,24.3,118.4,30,0,85,959,2,94,82,69,82,11,325
2016253N13144,2016,WP,MM,MERANTI,24.8,118,0,0,78,965,1,88,69,59,72,11,320
2016253N13144,2016,WP,MM,MERANTI,25.2,117.6,0,0,70,970,1,81,56,49,62,12,320
2016256N12146,2016,WP,MM,MALAKAS,24.1,123,120,96,110,941,3,64,64,58,58,12,355
2016256N12146,2016,WP,MM,MALAKAS,24.7,122.9,96,80,105,945,3,64,67,58,58,11,350
2016256N12146,2016,WP,MM,MALAKAS,25.2,122.8,83,77,100,948,3,64,70,57,57,9,350
2016256N12146,2016,WP,MM,MALAKAS,25.6,122.7,97,97,90,956,2,67,63,57,63,6,355
2016256N12146,2016,WP,MM,MALAKAS,25.8,122.7,113,113,80,963,1,69,56,56,69,5,355
2016256N12146,2016,WP,MM,MALAKAS,30.5,129,138,65,105,946,3,89,52,74,102,14,65
2016256N12146,2016,WP,MM,MALAKAS,30.8,129.7,65,14,100,950,3,95,51,64,139,15,65
2016256N12146,2016,WP,MM,MALAKAS,31.2,130.5,9,0,90,957,2,88,51,95,98,17,60
2016256N12146,2016,WP,MM,MALAKAS,31.6,131.5,9,9,80,963,1,81,50,126,56,19,60
2016256N12146,2016,WP,MM,MALAKAS,32.2,132.4,69,14,73,971,1,78,56,113,50,21,55
2016256N12146,2016,WP,MM,MALAKAS,32.8,133.5,46,0,65,979,1,74,62,100,43,23,55
2016265N10150,2016,WP,MM,MEGI,23.2,123.3,191,102,115,937,4,140,140,140,140,15,310
2016265N10150,2016,WP,MM,MEGI,23.7,122.5,101,10,108,943,3,140,140,140,140,18,300
2016265N10150,2016,WP,MM,MEGI,24.1,121.6,0,0,100,948,3,139,139,139,139,14,285
